Location,Year,Month,average_monthly_rainfall,State
Katherine,2014,July,0,Northern Territory
Katherine,2014,June,0,Northern Territory
Katherine,2014,March,3.8413793103448266,Northern Territory
Katherine,2014,May,0,Northern Territory
Katherine,2014,November,3.106666666666667,Northern Territory
Katherine,2014,October,0.06451612903225809,Northern Territory
Katherine,2014,September,0,Northern Territory
Katherine,2015,April,0,Northern Territory
Katherine,2015,August,0,Northern Territory
Katherine,2015,December,20.572413793103447,Northern Territory
Katherine,2015,February,3.835714285714285,Northern Territory
Katherine,2015,January,6.748387096774193,Northern Territory
Katherine,2015,July,0,Northern Territory
Katherine,2015,June,0,Northern Territory
Katherine,2015,March,4.32258064516129,Northern Territory
Katherine,2015,May,0.2645161290322579,Northern Territory
Katherine,2015,November,3.3517241379310336,Northern Territory
Katherine,2015,October,0,Northern Territory
Katherine,2015,September,0,Northern Territory
Katherine,2016,April,0.6266666666666667,Northern Territory
Katherine,2016,August,0,Northern Territory
Katherine,2016,December,4.533333333333333,Northern Territory
Katherine,2016,February,3.889655172413793,Northern Territory
Katherine,2016,January,8.112903225806452,Northern Territory
Katherine,2016,July,0.17333333333333334,Northern Territory
Katherine,2016,June,0,Northern Territory
Katherine,2016,March,3.24516129032258,Northern Territory
Katherine,2016,May,1.4387096774193553,Northern Territory
Katherine,2016,November,1.3499999999999999,Northern Territory
Katherine,2016,October,0.14193548387096777,Northern Territory
Katherine,2016,September,1.9333333333333333,Northern Territory
Katherine,2017,April,0.7399999999999999,Northern Territory
Katherine,2017,February,12.4,Northern Territory
Katherine,2017,January,15.68,Northern Territory
Katherine,2017,June,0,Northern Territory
Katherine,2017,March,10.626666666666667,Northern Territory
Katherine,2017,May,0,Northern Territory
Launceston,2008,December,1.761290322580645,Tasmania
Launceston,2009,April,2.5933333333333333,Tasmania
Launceston,2009,August,5.561290322580645,Tasmania
Launceston,2009,December,0.7451612903225806,Tasmania
Launceston,2009,February,1.3428571428571427,Tasmania
Launceston,2009,January,0.235483870967742,Tasmania
Launceston,2009,July,3.238709677419355,Tasmania
Launceston,2009,June,2.856666666666667,Tasmania
Launceston,2009,March,1.693548387096774,Tasmania
Launceston,2009,May,0.4258064516129032,Tasmania
Launceston,2009,November,1.9866666666666666,Tasmania
Launceston,2009,October,1.3064516129032258,Tasmania
Launceston,2009,September,2.61,Tasmania
Launceston,2010,April,3.2433333333333336,Tasmania
Launceston,2010,August,3.770967741935484,Tasmania
Launceston,2010,December,3,Tasmania
Launceston,2010,February,1.5035714285714288,Tasmania
Launceston,2010,January,0.2387096774193548,Tasmania
Launceston,2010,July,2.4483870967741934,Tasmania
Launceston,2010,June,3.5933333333333333,Tasmania
Launceston,2010,March,2.0193548387096776,Tasmania
Launceston,2010,May,1.506451612903226,Tasmania
Launceston,2010,November,1.7933333333333334,Tasmania
Launceston,2010,October,1.6645161290322583,Tasmania
Launceston,2010,September,2.6266666666666674,Tasmania
Launceston,2011,August,2.9483870967741934,Tasmania
Launceston,2011,December,0.8516129032258065,Tasmania
Launceston,2011,February,1.5428571428571427,Tasmania
Launceston,2011,January,1.7548387096774198,Tasmania
Launceston,2011,July,1.2258064516129032,Tasmania
Launceston,2011,June,3.849999999999999,Tasmania
Launceston,2011,March,2.845161290322581,Tasmania
Launceston,2011,May,1.235483870967742,Tasmania
Launceston,2011,November,4.113333333333334,Tasmania
Launceston,2011,October,1.3806451612903226,Tasmania
Launceston,2011,September,1.04,Tasmania
Launceston,2012,April,1.2733333333333332,Tasmania
Launceston,2012,August,2.270967741935484,Tasmania
Launceston,2012,February,1.6517241379310348,Tasmania
Launceston,2012,January,0.7161290322580645,Tasmania
Launceston,2012,July,1.2806451612903225,Tasmania
Launceston,2012,June,2.106666666666667,Tasmania
Launceston,2012,March,1.2451612903225806,Tasmania
Launceston,2012,May,3.0451612903225804,Tasmania
Launceston,2012,November,1.9666666666666661,Tasmania
Launceston,2012,October,0.36774193548387096,Tasmania
Launceston,2012,September,3.0666666666666664,Tasmania
Launceston,2013,April,0.6466666666666667,Tasmania
Launceston,2013,August,7.193548387096774,Tasmania
Launceston,2013,December,1.2290322580645163,Tasmania
Launceston,2013,January,0.5096774193548387,Tasmania
Launceston,2013,July,3.83,Tasmania
Launceston,2013,June,0.8266666666666668,Tasmania
Launceston,2013,March,2.2068965517241383,Tasmania
Launceston,2013,May,1.9967741935483874,Tasmania
Launceston,2013,November,4.373333333333333,Tasmania
Launceston,2013,October,2.780645161290322,Tasmania
Launceston,2013,September,3.0413793103448277,Tasmania
Launceston,2014,April,2.4733333333333336,Tasmania
Launceston,2014,August,0.6290322580645162,Tasmania
Launceston,2014,December,1.4689655172413794,Tasmania
Launceston,2014,February,0.30714285714285716,Tasmania
Launceston,2014,January,0.49677419354838703,Tasmania
Launceston,2014,July,4.376666666666667,Tasmania
Launceston,2014,June,2.0800000000000005,Tasmania
Launceston,2014,March,2.26,Tasmania
Launceston,2014,May,1.6451612903225805,Tasmania
Launceston,2014,November,0.2833333333333334,Tasmania
Launceston,2014,October,1.4387096774193548,Tasmania
Launceston,2014,September,1.8466666666666665,Tasmania
Launceston,2015,April,0.81,Tasmania
Launceston,2015,August,1.5193548387096776,Tasmania
Launceston,2015,December,0.9129032258064517,Tasmania
Launceston,2015,February,0.7214285714285714,Tasmania
Launceston,2015,January,2.0838709677419356,Tasmania
Launceston,2015,July,2.17741935483871,Tasmania
Launceston,2015,June,1.4799999999999998,Tasmania
Launceston,2015,March,1.8838709677419359,Tasmania
Launceston,2015,May,2.8806451612903223,Tasmania
Launceston,2015,November,1.2,Tasmania
Launceston,2015,October,0.04516129032258064,Tasmania
Launceston,2015,September,0.9433333333333334,Tasmania
Launceston,2016,April,0.9199999999999998,Tasmania
Launceston,2016,August,2.0838709677419356,Tasmania
Launceston,2016,December,2.287096774193549,Tasmania
Launceston,2016,February,0.8482758620689657,Tasmania
Launceston,2016,January,4.961290322580642,Tasmania
Launceston,2016,July,4.54516129032258,Tasmania
Launceston,2016,June,4.483333333333333,Tasmania
Launceston,2016,March,1.5967741935483868,Tasmania
Launceston,2016,May,4.312903225806452,Tasmania
Launceston,2016,November,1.84,Tasmania
Launceston,2016,October,2.3774193548387097,Tasmania
Launceston,2016,September,2.7066666666666666,Tasmania
Launceston,2017,April,1.1733333333333331,Tasmania
Launceston,2017,February,0.4285714285714286,Tasmania
Launceston,2017,January,1.4387096774193546,Tasmania
Launceston,2017,June,0.9523809523809522,Tasmania
Launceston,2017,March,0.6322580645161289,Tasmania
Launceston,2017,May,2.7548387096774194,Tasmania
Melbourne,2008,August,1.4451612903225806,Victoria
Melbourne,2008,December,2.4774193548387102,Victoria
Melbourne,2008,July,1.4322580645161291,Victoria
Melbourne,2008,November,1.8066666666666664,Victoria
Melbourne,2008,October,0.4580645161290323,Victoria
Melbourne,2008,September,0.4,Victoria
Melbourne,2009,April,1.3066666666666666,Victoria
Melbourne,2009,August,1.3290322580645162,Victoria
Melbourne,2009,December,1.9419354838709677,Victoria
Melbourne,2009,February,0.10714285714285715,Victoria
Melbourne,2009,January,0.025806451612903236,Victoria
Melbourne,2009,July,1.2774193548387098,Victoria
Melbourne,2009,June,0.8600000000000002,Victoria
Melbourne,2009,March,1.535483870967742,Victoria
Melbourne,2009,May,0.3419354838709678,Victoria
Melbourne,2009,November,3.453333333333333,Victoria
Melbourne,2009,October,0.7096774193548387,Victoria
Melbourne,2009,September,2.373333333333333,Victoria
Melbourne,2010,April,0.7133333333333334,Victoria
Melbourne,2010,August,2.083870967741935,Victoria
Melbourne,2010,December,2.7483870967741932,Victoria
Melbourne,2010,February,2.2428571428571424,Victoria
Melbourne,2010,January,0.825806451612903,Victoria
Melbourne,2010,July,0.9935483870967743,Victoria
Melbourne,2010,June,2.1133333333333333,Victoria
Melbourne,2010,March,2.7354838709677423,Victoria
Melbourne,2010,May,0.8064516129032258,Victoria
Melbourne,2010,November,3.84,Victoria
Melbourne,2010,October,4.670967741935483,Victoria
Melbourne,2010,September,1.7666666666666666,Victoria
Melbourne,2011,August,0.7760000000000001,Victoria
Melbourne,2011,December,3.208,Victoria
Melbourne,2011,February,6.300000000000001,Victoria
Melbourne,2011,January,2.883870967741936,Victoria
Melbourne,2011,July,1.456,Victoria
Melbourne,2011,June,1.4818181818181817,Victoria
Melbourne,2011,March,0.9806451612903225,Victoria
Melbourne,2011,May,2.2064516129032254,Victoria
Melbourne,2011,November,5.44,Victoria
Melbourne,2011,October,3.009523809523809,Victoria
Melbourne,2011,September,2.4000000000000004,Victoria
Melbourne,2012,April,2.3,Victoria
Melbourne,2012,August,2.2956521739130435,Victoria
Melbourne,2012,February,2.8476190476190477,Victoria
Melbourne,2012,January,1.176,Victoria
Melbourne,2012,July,2.4583333333333335,Victoria
Melbourne,2012,June,3.361904761904762,Victoria
Melbourne,2012,March,2.3600000000000003,Victoria
Melbourne,2012,May,3.5913043478260867,Victoria
Melbourne,2012,November,1.2400000000000002,Victoria
Melbourne,2012,October,1.3545454545454545,Victoria
Melbourne,2012,September,1.6333333333333333,Victoria
Melbourne,2013,April,1.1666666666666665,Victoria
Melbourne,2013,August,2.547826086956522,Victoria
Melbourne,2013,December,1.5185185185185182,Victoria
Melbourne,2013,January,0.27142857142857146,Victoria
Melbourne,2013,July,2.7130434782608694,Victoria
Melbourne,2013,June,4.339130434782607,Victoria
Melbourne,2013,March,1.5333333333333334,Victoria
Melbourne,2013,May,1.6521739130434783,Victoria
Melbourne,2013,November,2.819047619047619,Victoria
Melbourne,2013,October,2.056,Victoria
Melbourne,2013,September,4.152380952380953,Victoria
Melbourne,2014,April,3.490909090909091,Victoria
Melbourne,2014,August,1.55,Victoria
Melbourne,2014,December,1.5307692307692309,Victoria
Melbourne,2014,February,1.0666666666666669,Victoria
Melbourne,2014,January,0.5913043478260869,Victoria
Melbourne,2014,July,0.8636363636363638,Victoria
Melbourne,2014,June,2.4272727272727272,Victoria
Melbourne,2014,March,1.048,Victoria
Melbourne,2014,May,1.4080000000000001,Victoria
Melbourne,2014,November,3.505882352941176,Victoria
Melbourne,2014,October,1.6838709677419357,Victoria
Melbourne,2014,September,1.2666666666666666,Victoria
Melbourne,2017,April,4.113333333333333,Victoria
Melbourne,2017,February,1.4357142857142855,Victoria
Melbourne,2017,January,1.0193548387096774,Victoria
Melbourne,2017,June,0.44,Victoria
Melbourne,2017,March,0.8516129032258064,Victoria
Melbourne,2017,May,0.8064516129032256,Victoria
Newcastle,2008,December,1.4516129032258067,New South Wales
Newcastle,2009,April,4.653333333333332,New South Wales
Newcastle,2009,August,0.012903225806451618,New South Wales
Newcastle,2009,December,2.425806451612903,New South Wales
Newcastle,2009,February,9.428571428571427,New South Wales
Newcastle,2009,January,0.5161290322580645,New South Wales
Newcastle,2009,July,0.9935483870967743,New South Wales
Newcastle,2009,June,4.82,New South Wales
Newcastle,2009,March,1.4580645161290327,New South Wales
Newcastle,2009,May,5.061290322580645,New South Wales
Newcastle,2009,November,1.48,New South Wales
Newcastle,2009,October,2.058064516129032,New South Wales
Newcastle,2009,September,0.4933333333333333,New South Wales
Newcastle,2010,April,0.7933333333333334,New South Wales
Newcastle,2010,August,2.203225806451613,New South Wales
Newcastle,2010,December,1.95483870967742,New South Wales
Newcastle,2010,February,0.42857142857142855,New South Wales
Newcastle,2010,January,3.516129032258065,New South Wales
Newcastle,2010,July,3.358064516129032,New South Wales
Newcastle,2010,June,4.823333333333333,New South Wales
Newcastle,2010,March,3.716129032258065,New South Wales
Newcastle,2010,May,4,New South Wales
Newcastle,2010,November,6.320000000000001,New South Wales
Newcastle,2010,October,2.2399999999999998,New South Wales
Newcastle,2010,September,0.8066666666666665,New South Wales
Newcastle,2011,August,1.3161290322580643,New South Wales
Newcastle,2011,December,2.729032258064516,New South Wales
Newcastle,2011,February,2.6214285714285714,New South Wales
Newcastle,2011,January,1.3483870967741938,New South Wales
Newcastle,2011,July,6.5774193548387085,New South Wales
Newcastle,2011,June,5.076666666666666,New South Wales
Newcastle,2011,March,3.5500000000000003,New South Wales
Newcastle,2011,May,3.64516129032258,New South Wales
Newcastle,2011,November,6.526666666666666,New South Wales
Newcastle,2011,October,3.6322580645161286,New South Wales
Newcastle,2011,September,4.664,New South Wales
Newcastle,2012,April,4.493333333333333,New South Wales
Newcastle,2012,August,1.5741935483870968,New South Wales
Newcastle,2012,February,7.982758620689656,New South Wales
Newcastle,2012,January,2.577419354838709,New South Wales
Newcastle,2012,July,2.576923076923077,New South Wales
Newcastle,2012,June,5.893333333333334,New South Wales
Newcastle,2012,March,5.169999999999999,New South Wales
Newcastle,2012,May,0.49677419354838703,New South Wales
Newcastle,2012,November,0.6068965517241378,New South Wales
Newcastle,2012,October,0.36129032258064514,New South Wales
Newcastle,2012,September,0.5133333333333333,New South Wales
Newcastle,2013,April,5.36,New South Wales
Newcastle,2013,August,0.3612903225806451,New South Wales
Newcastle,2013,December,0.5741935483870968,New South Wales
Newcastle,2013,January,4.858064516129032,New South Wales
Newcastle,2013,July,1.4129032258064518,New South Wales
Newcastle,2013,June,4.960000000000001,New South Wales
Newcastle,2013,March,6.251612903225806,New South Wales
Newcastle,2013,May,2.754166666666667,New South Wales
Newcastle,2013,November,9.663333333333334,New South Wales
Newcastle,2013,October,1.4838709677419353,New South Wales
Newcastle,2013,September,0.8666666666666665,New South Wales
Newcastle,2014,April,5.4079999999999995,New South Wales
Newcastle,2014,August,5.109677419354838,New South Wales
Newcastle,2014,December,4.173333333333334,New South Wales
Newcastle,2014,February,3.5392857142857146,New South Wales
Newcastle,2014,January,0.4064516129032259,New South Wales
Newcastle,2014,July,0.9548387096774192,New South Wales
Newcastle,2014,June,1.9833333333333332,New South Wales
Newcastle,2014,March,3.1862068965517243,New South Wales
Newcastle,2014,May,2.758064516129032,New South Wales
Newcastle,2014,November,1.5233333333333332,New South Wales
Newcastle,2014,October,1.6774193548387097,New South Wales
Newcastle,2014,September,1.4233333333333336,New South Wales
Newcastle,2015,April,12.867857142857144,New South Wales
Newcastle,2015,August,0.8580645161290325,New South Wales
Newcastle,2015,December,3.2129032258064525,New South Wales
Newcastle,2015,February,3.1678571428571427,New South Wales
Newcastle,2015,January,4.812903225806451,New South Wales
Newcastle,2015,July,0.8258064516129031,New South Wales
Newcastle,2015,June,2.85,New South Wales
Newcastle,2015,March,2.607407407407407,New South Wales
Newcastle,2015,May,4.287096774193548,New South Wales
Newcastle,2015,November,3.103448275862069,New South Wales
Newcastle,2015,October,1.710344827586207,New South Wales
Newcastle,2015,September,4.406896551724138,New South Wales
Newcastle,2016,April,2.14,New South Wales
Newcastle,2016,August,1.6741935483870969,New South Wales
Newcastle,2016,December,1.7357142857142858,New South Wales
Newcastle,2016,February,2.3571428571428568,New South Wales
Newcastle,2016,January,13.851612903225808,New South Wales
Newcastle,2016,July,1.7870967741935482,New South Wales
Newcastle,2016,June,6.713333333333333,New South Wales
Newcastle,2016,March,2.2806451612903222,New South Wales
Newcastle,2016,May,0.4580645161290323,New South Wales
Newcastle,2016,November,1.693333333333333,New South Wales
Newcastle,2016,October,1.78,New South Wales
Newcastle,2016,September,1.8666666666666667,New South Wales
Newcastle,2017,April,5.076190476190478,New South Wales
Newcastle,2017,February,2.1035714285714286,New South Wales
Newcastle,2017,January,2.5161290322580645,New South Wales
Newcastle,2017,June,6.4833333333333325,New South Wales
Newcastle,2017,March,8.464516129032258,New South Wales
Newcastle,2017,May,0.9096774193548386,New South Wales
Nuriootpa,2009,April,2.013333333333333,South Australia
Nuriootpa,2009,August,1.5419354838709678,South Australia
Nuriootpa,2009,December,0.7000000000000001,South Australia
Nuriootpa,2009,February,0.07857142857142857,South Australia
Nuriootpa,2009,January,0.032258064516129045,South Australia
Nuriootpa,2009,July,2.890322580645161,South Australia
Nuriootpa,2009,June,2.1,South Australia
Nuriootpa,2009,March,0.5612903225806452,South Australia
Nuriootpa,2009,May,0.8580645161290322,South Australia
Nuriootpa,2009,November,1.3066666666666664,South Australia
Nuriootpa,2009,October,1.2064516129032257,South Australia
Nuriootpa,2009,September,2.3,South Australia
Nuriootpa,2010,April,2.006666666666667,South Australia
Nuriootpa,2010,August,2.425806451612903,South Australia
Nuriootpa,2010,December,4.338709677419356,South Australia
Nuriootpa,2010,February,0.11428571428571427,South Australia
Nuriootpa,2010,January,0.29677419354838697,South Australia
Nuriootpa,2010,July,1.2645161290322582,South Australia
Nuriootpa,2010,June,1.3333333333333333,South Australia
Nuriootpa,2010,March,0.6516129032258066,South Australia
Nuriootpa,2010,May,1.4258064516129034,South Australia
Nuriootpa,2010,November,0.9466666666666664,South Australia
Nuriootpa,2010,October,1.070967741935484,South Australia
Nuriootpa,2010,September,3.193333333333333,South Australia
Nuriootpa,2011,August,2.309677419354839,South Australia
Nuriootpa,2011,December,1.5225806451612902,South Australia
Nuriootpa,2011,February,3.2892857142857146,South Australia
Nuriootpa,2011,January,0.12903225806451618,South Australia
Nuriootpa,2011,July,1.6129032258064517,South Australia
Nuriootpa,2011,June,1.4466666666666665,South Australia
Nuriootpa,2011,March,3.7161290322580642,South Australia
Nuriootpa,2011,May,2.303225806451613,South Australia
Nuriootpa,2011,November,1.5299999999999998,South Australia
Nuriootpa,2011,October,1.4903225806451614,South Australia
Nuriootpa,2011,September,1.34,South Australia
Nuriootpa,2012,April,0.46,South Australia
Nuriootpa,2012,August,1.3225806451612903,South Australia
Nuriootpa,2012,February,0.5517241379310346,South Australia
Nuriootpa,2012,January,0.4903225806451613,South Australia
Nuriootpa,2012,July,1.2774193548387098,South Australia
Nuriootpa,2012,June,1.8266666666666667,South Australia
Nuriootpa,2012,March,1.5032258064516126,South Australia
Nuriootpa,2012,May,0.9193548387096773,South Australia
Nuriootpa,2012,November,0.1866666666666667,South Australia
Nuriootpa,2012,October,0.5225806451612904,South Australia
Nuriootpa,2012,September,1.2800000000000002,South Australia
Nuriootpa,2013,April,1.3666666666666665,South Australia
Nuriootpa,2013,August,2.2451612903225806,South Australia
Nuriootpa,2013,December,1.0483870967741937,South Australia
Nuriootpa,2013,January,0.16774193548387092,South Australia
Nuriootpa,2013,July,2.42,South Australia
Nuriootpa,2013,June,2.0933333333333333,South Australia
Nuriootpa,2013,March,0.4032258064516128,South Australia
Nuriootpa,2013,May,1.767741935483871,South Australia
Nuriootpa,2013,November,0.13333333333333336,South Australia
Nuriootpa,2013,October,0.7903225806451614,South Australia
Nuriootpa,2013,September,2.024137931034483,South Australia
Nuriootpa,2014,April,1.9,South Australia
Nuriootpa,2014,August,0.5225806451612903,South Australia
Nuriootpa,2014,December,0.36774193548387096,South Australia
Nuriootpa,2014,February,3.9571428571428577,South Australia
Nuriootpa,2014,January,0.3,South Australia
Nuriootpa,2014,July,2.770967741935484,South Australia
Nuriootpa,2014,June,3.213333333333334,South Australia
Nuriootpa,2014,March,0.535483870967742,South Australia
Nuriootpa,2014,May,1.1419354838709677,South Australia
Nuriootpa,2014,November,1.093333333333333,South Australia
Nuriootpa,2014,October,0.17419354838709672,South Australia
Nuriootpa,2014,September,0.47333333333333333,South Australia
Nuriootpa,2015,April,1.88,South Australia
Nuriootpa,2015,August,2.132258064516129,South Australia
Nuriootpa,2015,December,0.21612903225806454,South Australia
Nuriootpa,2015,February,0.007142857142857142,South Australia
Nuriootpa,2015,January,0.9935483870967741,South Australia
Nuriootpa,2015,July,1.7774193548387098,South Australia
Nuriootpa,2015,June,0.5333333333333334,South Australia
Nuriootpa,2015,March,0.2580645161290323,South Australia
Nuriootpa,2015,May,1.1483870967741936,South Australia
Nuriootpa,2015,November,1.0233333333333332,South Australia
Nuriootpa,2015,October,0.2612903225806452,South Australia
Nuriootpa,2015,September,1.1724137931034482,South Australia
Nuriootpa,2016,April,0.4833333333333333,South Australia
Nuriootpa,2016,August,2.0548387096774197,South Australia
Nuriootpa,2016,December,1.6580645161290326,South Australia
Nuriootpa,2016,February,0.42413793103448283,South Australia
Nuriootpa,2016,January,0.9677419354838703,South Australia
Nuriootpa,2016,July,2.8866666666666667,South Australia
Nuriootpa,2016,June,3.14,South Australia
Nuriootpa,2016,March,1.4709677419354839,South Australia
Nuriootpa,2016,May,2.94,South Australia
Nuriootpa,2016,November,0.7833333333333333,South Australia
Nuriootpa,2016,October,1.5129032258064514,South Australia
Nuriootpa,2016,September,6.036666666666666,South Australia
Nuriootpa,2017,April,1.4666666666666666,South Australia
Nuriootpa,2017,February,1.3928571428571432,South Australia
Nuriootpa,2017,January,1.261290322580645,South Australia
Nuriootpa,2017,June,0.27999999999999997,South Australia
Nuriootpa,2017,March,0.3290322580645161,South Australia
Nuriootpa,2017,May,0.6387096774193547,South Australia
Perth,2008,August,0.8967741935483867,Western Australia
Perth,2008,December,0.37419354838709684,Western Australia
Perth,2008,July,5.7870967741935475,Western Australia
Perth,2008,November,1.9266666666666667,Western Australia
Perth,2008,October,1.238709677419355,Western Australia
Perth,2008,September,2.5266666666666664,Western Australia
Perth,2009,April,0.16666666666666666,Western Australia
Perth,2009,August,3.5806451612903225,Western Australia
Perth,2009,December,0,Western Australia
Perth,2009,February,0.2928571428571429,Western Australia
Perth,2009,January,0.006451612903225806,Western Australia
Perth,2009,July,4.825806451612904,Western Australia
Perth,2009,June,5.206666666666667,Western Australia
Perth,2009,March,0.21935483870967745,Western Australia
Perth,2009,May,1.4838709677419353,Western Australia
Perth,2009,November,1.2733333333333332,Western Australia
Perth,2009,October,0.21935483870967742,Western Australia
Perth,2009,September,2.6733333333333333,Western Australia
Perth,2010,April,0.8333333333333333,Western Australia
Perth,2010,August,2.032258064516129,Western Australia
Perth,2010,December,0.561290322580645,Western Australia
Perth,2010,February,0.007142857142857142,Western Australia
Perth,2010,January,0,Western Australia
Perth,2010,July,4.580645161290322,Western Australia
Perth,2010,June,1.7133333333333334,Western Australia
Perth,2010,March,1.3032258064516127,Western Australia
Perth,2010,May,2.8580645161290317,Western Australia
Perth,2010,November,0.3866666666666666,Western Australia
Perth,2010,October,0.6645161290322581,Western Australia
Perth,2010,September,1.4533333333333336,Western Australia
Perth,2011,August,3.7161290322580647,Western Australia
Perth,2011,December,2.445161290322581,Western Australia
Perth,2011,February,0.014285714285714284,Western Australia
Perth,2011,January,0.9741935483870967,Western Australia
Perth,2011,July,5.193548387096775,Western Australia
Perth,2011,June,5.713333333333334,Western Australia
Perth,2011,March,0,Western Australia
Perth,2011,May,2.7419354838709675,Western Australia
Perth,2011,November,0.9666666666666666,Western Australia
Perth,2011,October,2.070967741935484,Western Australia
Perth,2011,September,3.6399999999999997,Western Australia
Perth,2012,April,2.306666666666667,Western Australia
Perth,2012,August,2.8129032258064517,Western Australia
Perth,2012,February,0.8137931034482756,Western Australia
Perth,2012,January,0.6064516129032259,Western Australia
Perth,2012,July,1.1161290322580646,Western Australia
Perth,2012,June,4.693333333333333,Western Australia
Perth,2012,March,0.00645161290322581,Western Australia
Perth,2012,May,1.5806451612903225,Western Australia
Perth,2012,November,1.94,Western Australia
Perth,2012,October,0.5032258064516129,Western Australia
Perth,2012,September,3.0266666666666664,Western Australia
Perth,2013,April,0.7,Western Australia
Perth,2013,August,5.4,Western Australia
Perth,2013,December,0.05806451612903224,Western Australia
Perth,2013,January,0.232258064516129,Western Australia
Perth,2013,July,4.516129032258065,Western Australia
Perth,2013,June,1.4666666666666666,Western Australia
Perth,2013,March,2.24516129032258,Western Australia
Perth,2013,May,4.458064516129032,Western Australia
Perth,2013,November,0.34,Western Australia
Perth,2013,October,1.2258064516129032,Western Australia
Perth,2013,September,4.806666666666667,Western Australia
Perth,2014,April,0.8199999999999998,Western Australia
Perth,2014,August,3.451612903225806,Western Australia
Perth,2014,December,0,Western Australia
Perth,2014,February,0,Western Australia
Perth,2014,January,0.006451612903225806,Western Australia
Perth,2014,July,4.87741935483871,Western Australia
Perth,2014,June,3.12,Western Australia
Perth,2014,March,0.23870967741935492,Western Australia
Perth,2014,May,4.922580645161291,Western Australia
Perth,2014,November,0.7933333333333334,Western Australia
Perth,2014,October,1.1935483870967742,Western Australia
Perth,2014,September,2.566666666666667,Western Australia
Perth,2015,April,1.7999999999999998,Western Australia
Perth,2015,August,3.645161290322581,Western Australia
Perth,2015,December,0.43870967741935485,Western Australia
Perth,2015,February,0.8357142857142861,Western Australia
Perth,2015,January,0.6000000000000002,Western Australia
Perth,2015,July,3.3032258064516125,Western Australia
Perth,2015,June,3.3466666666666667,Western Australia
Perth,2015,March,0.503225806451613,Western Australia
Perth,2015,May,2.703225806451613,Western Australia
Perth,2015,November,0.6800000000000002,Western Australia
Perth,2015,October,0.6645161290322583,Western Australia
Perth,2015,September,1.7333333333333327,Western Australia
Perth,2016,April,2.2733333333333334,Western Australia
Perth,2016,August,3.974193548387097,Western Australia
Perth,2016,December,0.3290322580645161,Western Australia
Perth,2016,February,0.020689655172413793,Western Australia
Perth,2016,January,0.49032258064516143,Western Australia
Perth,2016,July,4.503225806451613,Western Australia
Perth,2016,June,3.6466666666666665,Western Australia
Perth,2016,March,0.5419354838709679,Western Australia
Perth,2016,May,3.612903225806452,Western Australia
Perth,2016,November,0.47999999999999987,Western Australia
Perth,2016,October,1.2064516129032257,Western Australia
Perth,2016,September,2.293333333333334,Western Australia
Perth,2017,April,0,Western Australia
Perth,2017,February,4.9,Western Australia
Perth,2017,January,1.4645161290322588,Western Australia
Perth,2017,June,3.519999999999999,Western Australia
Perth,2017,March,0.7612903225806451,Western Australia
Perth,2017,May,2.2838709677419353,Western Australia
SalmonGums,2009,April,0.013333333333333338,Western Australia
SalmonGums,2009,August,0.8,Western Australia
SalmonGums,2009,December,0.17419354838709677,Western Australia
SalmonGums,2009,February,0.06666666666666668,Western Australia
SalmonGums,2009,January,3.6516129032258076,Western Australia
SalmonGums,2009,July,1.0838709677419356,Western Australia
SalmonGums,2009,June,1.6933333333333336,Western Australia
SalmonGums,2009,March,0.012903225806451618,Western Australia
SalmonGums,2009,May,0.051612903225806445,Western Australia
SalmonGums,2009,November,1.14,Western Australia
SalmonGums,2009,October,0.08387096774193546,Western Australia
SalmonGums,2009,September,1.7133333333333336,Western Australia
SalmonGums,2010,April,0.03333333333333334,Western Australia
SalmonGums,2010,August,0.8387096774193548,Western Australia
SalmonGums,2010,December,0.367741935483871,Western Australia
SalmonGums,2010,February,1.107142857142857,Western Australia
SalmonGums,2010,January,0.41290322580645156,Western Australia
SalmonGums,2010,July,0.8,Western Australia
SalmonGums,2010,June,0,Western Australia
SalmonGums,2010,March,0.7354838709677419,Western Australia
SalmonGums,2010,May,1.9652173913043478,Western Australia
SalmonGums,2010,November,0.23999999999999996,Western Australia
SalmonGums,2010,October,0.4516129032258065,Western Australia
SalmonGums,2010,September,0.58,Western Australia
SalmonGums,2011,August,0.8451612903225807,Western Australia
SalmonGums,2011,December,1.1032258064516127,Western Australia
SalmonGums,2011,February,0.3142857142857143,Western Australia
SalmonGums,2011,January,1.225806451612903,Western Australia
SalmonGums,2011,July,1.2258064516129032,Western Australia
SalmonGums,2011,June,0.4800000000000001,Western Australia
SalmonGums,2011,March,0.7096774193548386,Western Australia
SalmonGums,2011,May,0.9935483870967741,Western Australia
SalmonGums,2011,November,0.7466666666666668,Western Australia
SalmonGums,2011,October,3.3419354838709676,Western Australia
SalmonGums,2011,September,0.76,Western Australia
SalmonGums,2012,April,0.10666666666666666,Western Australia
SalmonGums,2012,August,0.45161290322580644,Western Australia
SalmonGums,2012,February,0.31724137931034474,Western Australia
SalmonGums,2012,January,1.5806451612903225,Western Australia
SalmonGums,2012,July,0.9935483870967742,Western Australia
SalmonGums,2012,June,1.2733333333333332,Western Australia
SalmonGums,2012,March,2.1172413793103453,Western Australia
SalmonGums,2012,May,0.43225806451612897,Western Australia
SalmonGums,2012,November,2.1399999999999997,Western Australia
SalmonGums,2012,October,0.2129032258064516,Western Australia
SalmonGums,2012,September,0.8533333333333334,Western Australia
